timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-06T19:47:17,codecarbon,e3ee7f8a-16c9-4737-ac2e-2b6e6c4f7e87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0393643999705091,3.490997320634539e-08,8.868412380856594e-07,7.5,0.0,5.75832223892212,7.95849999121856e-08,0.0,1.0383854459162744e-08,8.996885437134835e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:49:09,codecarbon,d373fa82-13ac-4c66-ad44-2aeb2e0354f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0287323999800719,2.48632481321144e-08,8.653383688574194e-07,7.5,0.0,5.75832223892212,5.7290416589239614e-08,0.0,6.786342713179632e-09,6.407675930241924e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:49:12,codecarbon,0e50a420-ed36-4ad0-816e-f77f24f4dde9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0370695000165142,3.196382971369974e-08,8.622676243127118e-07,7.5,0.0,5.75832223892212,7.491208331581827e-08,0.0,7.464065289753271e-09,8.237614860557153e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:49:16,codecarbon,d8142a6e-7d8d-4c93-a667-286b4dd022f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0418198999832384,3.6554835982971726e-08,8.741014683828281e-07,7.5,0.0,5.75832223892212,8.335062496674557e-08,0.0,1.0857316577097266e-08,9.420794154384285e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:50:05,codecarbon,83ccd4ce-6ff2-4556-b719-020e611286f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0309139000019058,2.7575484070291614e-08,8.920092278422188e-07,7.5,0.0,5.75832223892212,6.182645835603277e-08,0.0,9.240187724593733e-09,7.10666460806265e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:50:08,codecarbon,3cff5a7d-a6bc-4078-9092-f6d64d1c8f1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0266538999858312,1.4059384432517853e-07,5.274794472850723e-06,7.5,49.442281984064806,5.75832223892212,5.3336041673901496e-08,3.02500242e-07,6.4976267772487445e-09,3.623339104511502e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:50:11,codecarbon,6aad9ed1-2418-4743-9857-cd5aa8b5a48d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2016918000299483,4.24203140092513e-07,2.103224523899955e-06,7.5,11.987452178692248,5.75832223892212,4.1821645839566673e-07,6.6250053e-07,1.252563053349698e-08,1.0932426189291638e-06,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:51:36,codecarbon,9f294a86-a0a7-4a27-a54d-4c263b71fa80,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0245503000332973,2.1759676356990106e-08,8.863303636809985e-07,7.5,0.0,5.75832223892212,4.905750004885097e-08,0.0,7.020834407558037e-09,5.6078334456409014e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:51:40,codecarbon,8df98b12-2e9e-4e1e-86f5-9a7d14ec4c99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0262340999906882,2.3122824698388093e-08,8.814033912577708e-07,7.5,0.0,5.75832223892212,5.274875002214685e-08,0.0,6.8426462716023505e-09,5.95913962937492e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:51:43,codecarbon,3cd05dcf-2c9b-430e-9baf-5ea8cf45d5eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0418512999895028,3.6741439023850736e-08,8.779043669627038e-07,7.5,0.0,5.75832223892212,8.506333336602742e-08,0.0,9.625515502231349e-09,9.468884886825877e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:51:46,codecarbon,aec1dfca-2fcd-4c60-b7b4-7043022297db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0320928000146523,1.557967673602657e-07,4.854570722689669e-06,7.5,39.87370346774669,5.75832223892212,6.492854166329685e-08,3.28611374e-07,7.974476550983388e-09,4.015143922142802e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
